device_name,collection_date,collection_time,PM2.5,NTC,CT1,CT2,CT3,CT4,temp_max,state,timestamp
A1,2025-8-27,2:23:40,13,27.0,2.66,0.84,0.46,0.35,45.19,0,2025-08-27 02:23:40
A1,2025-8-27,2:23:41,13,27.0,1.91,1.19,0.42,0.33,45.19,0,2025-08-27 02:23:41
A1,2025-8-27,2:23:42,12,27.0,2.49,1.06,0.42,0.4,45.13,0,2025-08-27 02:23:42
A1,2025-8-27,2:23:43,13,27.0,2.16,0.97,0.47,0.31,45.06,0,2025-08-27 02:23:43
A1,2025-8-27,2:23:44,12,27.0,2.18,1.26,0.4,0.4,45.01,0,2025-08-27 02:23:44
A1,2025-8-27,2:23:45,12,27.0,2.49,0.8,0.49,0.32,45.07,0,2025-08-27 02:23:45
A1,2025-8-27,2:23:46,12,27.09,1.93,1.28,0.41,0.34,45.07,0,2025-08-27 02:23:46
A1,2025-8-27,2:23:47,12,27.1,2.5,0.91,0.43,0.37,45.0,0,2025-08-27 02:23:47
A1,2025-8-27,2:23:48,12,27.1,2.36,1.11,0.44,0.32,44.94,0,2025-08-27 02:23:48
A1,2025-8-27,2:23:49,13,27.05,2.24,1.2,0.35,0.4,45.07,0,2025-08-27 02:23:49
A1,2025-8-27,2:23:50,12,27.0,2.4,0.9,0.49,0.32,45.03,0,2025-08-27 02:23:50
A1,2025-8-27,2:23:51,12,27.08,2.22,1.28,0.36,0.37,45.01,0,2025-08-27 02:23:51
A1,2025-8-27,2:23:52,12,27.09,2.56,0.83,0.44,0.36,45.03,0,2025-08-27 02:23:52
A1,2025-8-27,2:23:53,13,27.0,1.93,1.1,0.44,0.3,45.0,0,2025-08-27 02:23:53
A1,2025-8-27,2:23:54,12,27.1,2.6,0.75,0.5,0.3,44.96,0,2025-08-27 02:23:54
A1,2025-8-27,2:23:55,11,27.1,2.09,1.04,0.48,0.31,44.93,0,2025-08-27 02:23:55
A1,2025-8-27,2:23:56,11,27.1,2.18,1.2,0.38,0.4,44.96,0,2025-08-27 02:23:56
A1,2025-8-27,2:23:57,11,27.1,2.39,0.88,0.48,0.32,44.99,0,2025-08-27 02:23:57
A1,2025-8-27,2:23:58,12,27.0,1.99,1.32,0.38,0.38,45.09,0,2025-08-27 02:23:58
A1,2025-8-27,2:23:59,12,27.02,2.55,0.85,0.45,0.36,45.05,0,2025-08-27 02:23:59
A1,2025-8-27,2:24:00,12,27.1,1.93,1.08,0.42,0.32,44.96,0,2025-08-27 02:24:00
A1,2025-8-27,2:24:01,12,27.1,2.41,1.08,0.4,0.4,44.97,0,2025-08-27 02:24:01
A1,2025-8-27,2:24:02,12,27.1,2.2,0.9,0.49,0.3,45.0,0,2025-08-27 02:24:02
A1,2025-8-27,2:24:03,12,27.0,1.99,1.31,0.34,0.38,45.07,0,2025-08-27 02:24:03
A1,2025-8-27,2:24:04,12,27.0,2.5,0.82,0.47,0.36,45.12,0,2025-08-27 02:24:04
A1,2025-8-27,2:24:05,12,27.0,1.89,1.26,0.44,0.34,45.11,0,2025-08-27 02:24:05
A1,2025-8-27,2:24:06,12,27.0,2.5,0.98,0.42,0.39,45.12,0,2025-08-27 02:24:06
A1,2025-8-27,2:24:07,12,27.0,2.1,1.01,0.49,0.3,45.08,0,2025-08-27 02:24:07
A1,2025-8-27,2:24:08,12,27.09,2.14,1.31,0.36,0.4,45.07,0,2025-08-27 02:24:08
A1,2025-8-27,2:24:09,12,27.1,2.51,0.84,0.48,0.33,45.07,0,2025-08-27 02:24:09
A1,2025-8-27,2:24:10,12,27.1,2.2,1.24,0.37,0.36,45.04,0,2025-08-27 02:24:10
A1,2025-8-27,2:24:11,12,27.04,2.53,0.9,0.44,0.38,45.02,0,2025-08-27 02:24:11
A1,2025-8-27,2:24:12,12,27.0,1.95,1.08,0.45,0.3,44.93,0,2025-08-27 02:24:12
A1,2025-8-27,2:24:13,12,27.08,2.17,1.16,0.36,0.4,44.98,0,2025-08-27 02:24:13
A1,2025-8-27,2:24:14,12,27.1,2.33,0.88,0.5,0.31,44.93,0,2025-08-27 02:24:14
A1,2025-8-27,2:24:15,13,27.1,1.97,1.32,0.36,0.38,44.91,0,2025-08-27 02:24:15
A1,2025-8-27,2:24:16,12,27.06,2.61,0.82,0.45,0.35,44.93,0,2025-08-27 02:24:16
A1,2025-8-27,2:24:17,12,27.0,2.15,1.11,0.4,0.32,45.02,0,2025-08-27 02:24:17
A1,2025-8-27,2:24:18,11,27.0,2.43,1.08,0.4,0.4,45.0,0,2025-08-27 02:24:18
A1,2025-8-27,2:24:19,11,27.0,2.22,0.93,0.49,0.3,44.97,0,2025-08-27 02:24:19
A1,2025-8-27,2:24:20,12,27.0,2.06,1.36,0.38,0.39,44.96,0,2025-08-27 02:24:20
A1,2025-8-27,2:24:21,12,27.0,2.56,0.81,0.47,0.34,44.89,0,2025-08-27 02:24:21
A1,2025-8-27,2:24:22,12,27.0,2.28,1.24,0.4,0.33,44.94,0,2025-08-27 02:24:22
A1,2025-8-27,2:24:23,12,27.0,2.47,1.0,0.4,0.38,45.05,0,2025-08-27 02:24:23
A1,2025-8-27,2:24:24,12,27.0,2.28,0.88,0.5,0.3,44.99,0,2025-08-27 02:24:24
A1,2025-8-27,2:24:25,12,27.0,2.55,0.92,0.43,0.4,45.03,0,2025-08-27 02:24:25
A1,2025-8-27,2:24:26,12,27.0,2.26,0.91,0.49,0.3,45.05,0,2025-08-27 02:24:26
A1,2025-8-27,2:24:27,13,27.0,2.04,1.32,0.4,0.38,45.15,0,2025-08-27 02:24:27
A1,2025-8-27,2:24:28,12,27.07,2.57,0.82,0.48,0.33,45.19,0,2025-08-27 02:24:28
A1,2025-8-27,2:24:29,12,27.1,2.18,1.26,0.4,0.35,45.14,0,2025-08-27 02:24:29
A1,2025-8-27,2:24:30,12,27.1,2.5,1.06,0.4,0.4,45.07,0,2025-08-27 02:24:30
A1,2025-8-27,2:24:31,12,27.1,2.16,1.01,0.48,0.3,45.06,0,2025-08-27 02:24:31
A1,2025-8-27,2:24:32,12,27.1,2.19,1.23,0.38,0.38,45.15,0,2025-08-27 02:24:32
A1,2025-8-27,2:24:33,11,27.05,2.46,0.82,0.49,0.34,45.2,0,2025-08-27 02:24:33
A1,2025-8-27,2:24:34,13,27.0,2.36,1.66,0.51,0.47,45.11,0,2025-08-27 02:24:34
A1,2025-8-27,2:24:35,12,27.08,3.16,1.22,0.71,0.52,45.08,0,2025-08-27 02:24:35
A1,2025-8-27,2:24:36,12,27.09,2.43,1.62,0.68,0.46,45.01,0,2025-08-27 02:24:36
A1,2025-8-27,2:24:37,11,27.0,3.02,1.54,0.62,0.55,45.03,0,2025-08-27 02:24:37
A1,2025-8-27,2:24:38,12,27.0,2.75,1.47,0.69,0.48,45.07,0,2025-08-27 02:24:38
A1,2025-8-27,2:24:39,13,27.0,2.57,1.95,0.57,0.54,45.07,1,2025-08-27 02:24:39
A1,2025-8-27,2:24:40,12,27.06,3.11,1.56,0.75,0.5,45.07,1,2025-08-27 02:24:40
A1,2025-8-27,2:24:41,12,27.1,2.48,2.08,0.67,0.52,45.05,1,2025-08-27 02:24:41
A1,2025-8-27,2:24:42,11,27.2,3.18,1.88,0.66,0.57,45.05,1,2025-08-27 02:24:42
A1,2025-8-27,2:24:43,10,27.2,3.05,1.62,0.8,0.5,45.02,1,2025-08-27 02:24:43
A1,2025-8-27,2:24:44,11,27.17,3.01,1.7,0.78,0.49,45.46,1,2025-08-27 02:24:44
A1,2025-8-27,2:24:45,12,27.14,2.98,1.78,0.75,0.48,45.97,1,2025-08-27 02:24:45
A1,2025-8-27,2:24:46,11,27.1,2.48,2.33,0.6,0.53,46.41,1,2025-08-27 02:24:46
A1,2025-8-27,2:24:47,12,27.2,3.22,1.94,0.67,0.54,46.65,1,2025-08-27 02:24:47
A1,2025-8-27,2:24:48,11,27.2,2.51,2.2,0.67,0.5,46.81,1,2025-08-27 02:24:48
A1,2025-8-27,2:24:49,12,27.2,2.98,2.44,0.63,0.59,46.86,1,2025-08-27 02:24:49
A1,2025-8-27,2:24:50,12,27.2,3.01,2.17,0.76,0.5,46.93,1,2025-08-27 02:24:50
A1,2025-8-27,2:24:51,11,27.2,2.6,2.75,0.61,0.56,47.04,1,2025-08-27 02:24:51
A1,2025-8-27,2:24:52,11,27.3,3.25,2.3,0.73,0.52,47.09,1,2025-08-27 02:24:52
A1,2025-8-27,2:24:53,12,27.3,2.51,2.75,0.68,0.52,47.09,1,2025-08-27 02:24:53
A1,2025-8-27,2:24:54,12,27.3,3.11,2.69,0.65,0.58,47.1,1,2025-08-27 02:24:54
A1,2025-8-27,2:24:55,12,27.3,3.2,2.38,0.79,0.5,47.09,1,2025-08-27 02:24:55
A1,2025-8-27,2:24:56,11,27.2,3.01,2.97,0.63,0.6,47.05,1,2025-08-27 02:24:56
A1,2025-8-27,2:24:57,12,27.28,3.03,2.64,0.76,0.5,47.11,1,2025-08-27 02:24:57
A1,2025-8-27,2:24:58,11,27.3,2.52,3.2,0.62,0.54,47.08,1,2025-08-27 02:24:58
A1,2025-8-27,2:24:59,12,27.3,3.26,2.86,0.75,0.56,47.06,1,2025-08-27 02:24:59
A1,2025-8-27,2:25:00,12,27.3,2.47,3.35,0.7,0.52,47.04,1,2025-08-27 02:25:00
A1,2025-8-27,2:25:01,11,27.3,3.08,3.32,0.64,0.59,46.98,1,2025-08-27 02:25:01
A1,2025-8-27,2:25:02,12,27.3,2.99,3.23,0.79,0.49,47.05,1,2025-08-27 02:25:02
A1,2025-8-27,2:25:03,12,27.3,2.74,3.71,0.62,0.57,47.12,1,2025-08-27 02:25:03
A1,2025-8-27,2:25:04,12,27.4,3.31,3.31,0.77,0.54,47.07,1,2025-08-27 02:25:04
A1,2025-8-27,2:25:05,12,27.4,2.5,3.89,0.69,0.52,47.05,1,2025-08-27 02:25:05
A1,2025-8-27,2:25:06,12,27.4,3.11,3.68,0.67,0.56,47.01,1,2025-08-27 02:25:06
A1,2025-8-27,2:25:07,12,27.47,2.8,3.81,0.77,0.49,47.01,1,2025-08-27 02:25:07
A1,2025-8-27,2:25:08,12,27.5,2.81,4.14,0.62,0.58,47.06,1,2025-08-27 02:25:08
A1,2025-8-27,2:25:09,11,27.5,3.24,3.83,0.78,0.52,47.15,1,2025-08-27 02:25:09
A1,2025-8-27,2:25:10,12,27.52,2.53,4.46,0.69,0.55,47.19,1,2025-08-27 02:25:10
A1,2025-8-27,2:25:11,12,27.6,3.3,4.15,0.75,0.57,47.23,1,2025-08-27 02:25:11
A1,2025-8-27,2:25:12,12,27.6,2.7,4.45,0.76,0.5,47.35,1,2025-08-27 02:25:12
A1,2025-8-27,2:25:13,11,27.6,3.06,4.62,0.68,0.59,47.27,1,2025-08-27 02:25:13
A1,2025-8-27,2:25:14,12,27.7,3.19,4.46,0.79,0.5,47.26,1,2025-08-27 02:25:14
A1,2025-8-27,2:25:15,12,27.72,2.63,5.05,0.68,0.56,47.35,1,2025-08-27 02:25:15
A1,2025-8-27,2:25:16,12,27.8,3.33,4.62,0.75,0.55,47.3,1,2025-08-27 02:25:16
A1,2025-8-27,2:25:17,12,27.8,2.61,5.12,0.71,0.52,47.33,1,2025-08-27 02:25:17
A1,2025-8-27,2:25:18,12,27.8,3.12,5.06,0.68,0.58,47.42,1,2025-08-27 02:25:18
A1,2025-8-27,2:25:19,12,27.88,3.0,5.1,0.79,0.49,47.47,1,2025-08-27 02:25:19
A1,2025-8-27,2:25:20,12,27.91,2.81,5.67,0.69,0.59,47.52,1,2025-08-27 02:25:20
A1,2025-8-27,2:25:21,12,28.0,3.37,5.24,0.82,0.55,47.49,1,2025-08-27 02:25:21
A1,2025-8-27,2:25:22,12,28.04,2.62,5.88,0.74,0.54,47.49,1,2025-08-27 02:25:22
A1,2025-8-27,2:25:23,12,28.1,3.26,5.75,0.73,0.59,47.52,1,2025-08-27 02:25:23
A1,2025-8-27,2:25:24,11,28.17,2.87,5.87,0.82,0.51,47.7,1,2025-08-27 02:25:24
A1,2025-8-27,2:25:25,12,28.2,2.92,6.17,0.69,0.59,47.77,1,2025-08-27 02:25:25
A1,2025-8-27,2:25:26,13,28.3,2.6,6.31,0.79,0.49,47.69,1,2025-08-27 02:25:26
A1,2025-8-27,2:25:27,12,28.3,2.71,6.43,0.68,0.56,47.74,1,2025-08-27 02:25:27
A1,2025-8-27,2:25:28,12,28.3,3.4,6.13,0.77,0.56,47.86,1,2025-08-27 02:25:28
A1,2025-8-27,2:25:29,13,28.37,2.68,6.72,0.76,0.55,47.88,1,2025-08-27 02:25:29
A1,2025-8-27,2:25:30,11,28.4,3.34,6.64,0.76,0.63,47.89,1,2025-08-27 02:25:30
A1,2025-8-27,2:25:31,12,28.5,2.94,6.72,0.84,0.54,47.94,1,2025-08-27 02:25:31
A1,2025-8-27,2:25:32,12,28.5,2.96,7.18,0.71,0.62,47.96,1,2025-08-27 02:25:32
A1,2025-8-27,2:25:33,12,28.5,3.31,6.87,0.85,0.55,48.0,1,2025-08-27 02:25:33
A1,2025-8-27,2:25:34,12,28.56,2.7,7.53,0.73,0.57,48.01,1,2025-08-27 02:25:34
A1,2025-8-27,2:25:35,12,28.6,3.42,7.3,0.78,0.59,48.06,1,2025-08-27 02:25:35
A1,2025-8-27,2:25:36,12,28.68,2.81,7.59,0.81,0.51,48.08,1,2025-08-27 02:25:36
A1,2025-8-27,2:25:37,12,28.72,3.0,7.89,0.71,0.62,48.08,1,2025-08-27 02:25:37
A1,2025-8-27,2:25:38,12,28.8,3.26,7.73,0.87,0.53,48.11,1,2025-08-27 02:25:38
A1,2025-8-27,2:25:39,12,28.86,2.77,8.41,0.73,0.59,48.18,1,2025-08-27 02:25:39
A1,2025-8-27,2:25:40,13,28.9,3.46,8.11,0.81,0.58,48.22,1,2025-08-27 02:25:40
A1,2025-8-27,2:25:41,13,28.99,2.74,8.6,0.79,0.54,48.32,1,2025-08-27 02:25:41
A1,2025-8-27,2:25:42,12,29.01,3.23,8.69,0.73,0.61,48.29,1,2025-08-27 02:25:42
A1,2025-8-27,2:25:43,12,29.1,3.02,8.7,0.85,0.53,48.43,1,2025-08-27 02:25:43
A1,2025-8-27,2:25:44,11,29.14,2.88,9.28,0.7,0.63,48.56,1,2025-08-27 02:25:44
A1,2025-8-27,2:25:45,11,29.2,3.45,8.94,0.85,0.56,48.65,1,2025-08-27 02:25:45
A1,2025-8-27,2:25:46,12,29.33,2.74,9.62,0.76,0.57,48.74,1,2025-08-27 02:25:46
A1,2025-8-27,2:25:47,12,29.4,3.42,9.59,0.78,0.62,48.75,1,2025-08-27 02:25:47
A1,2025-8-27,2:25:48,12,29.4,3.01,9.85,0.86,0.56,48.83,1,2025-08-27 02:25:48
A1,2025-8-27,2:25:49,12,29.48,2.99,10.28,0.73,0.66,48.86,1,2025-08-27 02:25:49
A1,2025-8-27,2:25:50,12,29.6,3.48,10.08,0.88,0.6,48.94,1,2025-08-27 02:25:50
A1,2025-8-27,2:25:51,12,29.6,2.8,10.8,0.76,0.62,49.11,1,2025-08-27 02:25:51
A1,2025-8-27,2:25:52,12,29.6,3.52,10.59,0.82,0.63,49.18,1,2025-08-27 02:25:52
A1,2025-8-27,2:25:53,12,29.7,2.88,11.03,0.83,0.59,49.3,1,2025-08-27 02:25:53
A1,2025-8-27,2:25:54,12,29.72,3.22,11.28,0.75,0.66,49.4,1,2025-08-27 02:25:54
A1,2025-8-27,2:25:55,12,29.8,3.29,11.18,0.89,0.57,49.51,1,2025-08-27 02:25:55
A1,2025-8-27,2:25:56,12,29.8,2.69,11.99,0.73,0.65,49.7,1,2025-08-27 02:25:56
A1,2025-8-27,2:25:57,12,29.8,3.03,11.89,0.82,0.62,49.73,1,2025-08-27 02:25:57
A1,2025-8-27,2:25:58,11,29.89,2.8,12.28,0.76,0.62,49.84,1,2025-08-27 02:25:58
A1,2025-8-27,2:25:59,12,29.92,3.5,12.17,0.82,0.65,49.98,1,2025-08-27 02:25:59
A1,2025-8-27,2:26:00,12,30.0,2.98,12.57,0.85,0.59,50.1,1,2025-08-27 02:26:00
A1,2025-8-27,2:26:01,12,30.11,3.23,12.92,0.77,0.68,50.19,1,2025-08-27 02:26:01
A1,2025-8-27,2:26:02,12,30.2,3.36,12.8,0.88,0.59,50.3,1,2025-08-27 02:26:02
A1,2025-8-27,2:26:03,12,30.36,2.8,13.57,0.74,0.62,50.41,1,2025-08-27 02:26:03
A1,2025-8-27,2:26:04,12,30.41,3.57,13.39,0.85,0.61,50.51,1,2025-08-27 02:26:04
A1,2025-8-27,2:26:05,13,30.5,2.82,14.0,0.81,0.59,51.73,1,2025-08-27 02:26:05
A1,2025-8-27,2:26:06,11,30.54,3.43,14.17,0.78,0.66,52.44,1,2025-08-27 02:26:06
A1,2025-8-27,2:26:07,12,30.6,3.22,14.2,0.87,0.58,52.87,1,2025-08-27 02:26:07
A1,2025-8-27,2:26:08,12,30.83,3.02,15.01,0.76,0.64,53.09,1,2025-08-27 02:26:08
A1,2025-8-27,2:26:09,11,30.92,3.58,14.84,0.9,0.62,53.33,1,2025-08-27 02:26:09
A1,2025-8-27,2:26:10,13,31.1,2.9,15.54,0.82,0.6,53.38,1,2025-08-27 02:26:10
A1,2025-8-27,2:26:11,11,31.18,3.54,15.58,0.82,0.68,53.32,1,2025-08-27 02:26:11
A1,2025-8-27,2:26:12,12,31.3,3.26,15.83,0.94,0.58,53.37,1,2025-08-27 02:26:12
A1,2025-8-27,2:26:13,13,31.43,3.11,16.52,0.78,0.67,53.5,1,2025-08-27 02:26:13
A1,2025-8-27,2:26:14,12,31.5,3.5,16.37,0.91,0.6,53.55,1,2025-08-27 02:26:14
A1,2025-8-27,2:26:15,11,31.8,2.86,17.18,0.82,0.63,53.78,1,2025-08-27 02:26:15
A1,2025-8-27,2:26:16,12,31.82,3.62,17.15,0.84,0.66,53.93,2,2025-08-27 02:26:16
A1,2025-8-27,2:26:17,13,31.9,3.02,17.54,0.89,0.58,54.0,2,2025-08-27 02:26:17
A1,2025-8-27,2:26:18,13,32.01,3.3,18.13,0.8,0.68,54.15,2,2025-08-27 02:26:18
A1,2025-8-27,2:26:19,13,32.1,3.44,18.03,0.9,0.6,54.15,2,2025-08-27 02:26:19
A1,2025-8-27,2:26:20,11,32.28,2.95,18.91,0.8,0.66,54.2,2,2025-08-27 02:26:20
A1,2025-8-27,2:26:21,12,32.29,3.66,18.81,0.88,0.65,54.44,2,2025-08-27 02:26:21
A1,2025-8-27,2:26:22,12,32.2,3.0,19.44,0.86,0.59,54.59,2,2025-08-27 02:26:22
A1,2025-8-27,2:26:23,12,32.31,3.39,19.77,0.81,0.68,54.88,2,2025-08-27 02:26:23
A1,2025-8-27,2:26:24,12,32.4,3.31,19.88,0.88,0.58,55.11,2,2025-08-27 02:26:24
A1,2025-8-27,2:26:25,12,32.48,2.94,20.74,0.8,0.65,55.25,2,2025-08-27 02:26:25
A1,2025-8-27,2:26:26,11,32.5,3.6,20.62,0.88,0.61,55.44,2,2025-08-27 02:26:26
A1,2025-8-27,2:26:27,12,32.5,2.87,21.49,0.84,0.61,55.61,2,2025-08-27 02:26:27
A1,2025-8-27,2:26:28,11,32.5,3.2,21.78,0.78,0.68,55.71,2,2025-08-27 02:26:28
A1,2025-8-27,2:26:29,12,32.5,2.76,22.03,0.86,0.6,56.04,2,2025-08-27 02:26:29
A1,2025-8-27,2:26:30,13,32.5,3.38,22.22,0.8,0.68,56.19,2,2025-08-27 02:26:30
A1,2025-8-27,2:26:31,13,32.51,3.34,22.27,0.92,0.58,56.38,2,2025-08-27 02:26:31
A1,2025-8-27,2:26:32,11,32.6,3.02,23.27,0.78,0.64,56.58,2,2025-08-27 02:26:32
A1,2025-8-27,2:26:33,12,32.6,3.68,23.17,0.87,0.63,56.73,2,2025-08-27 02:26:33
A1,2025-8-27,2:26:34,12,32.6,2.92,24.04,0.83,0.6,56.85,2,2025-08-27 02:26:34
A1,2025-8-27,2:26:35,12,32.73,3.53,24.36,0.81,0.67,57.04,2,2025-08-27 02:26:35
A1,2025-8-27,2:26:36,11,32.8,3.31,24.67,0.93,0.57,57.3,2,2025-08-27 02:26:36
A1,2025-8-27,2:26:37,12,33.1,3.13,25.53,0.78,0.65,57.63,2,2025-08-27 02:26:37
A1,2025-8-27,2:26:38,12,33.2,3.69,25.44,0.91,0.61,57.87,2,2025-08-27 02:26:38
A1,2025-8-27,2:26:39,11,33.5,2.88,26.42,0.83,0.6,58.27,2,2025-08-27 02:26:39
A1,2025-8-27,2:26:40,12,33.78,3.58,26.64,0.83,0.64,58.54,2,2025-08-27 02:26:40
A1,2025-8-27,2:26:41,12,34.0,3.08,27.19,0.88,0.57,58.8,2,2025-08-27 02:26:41
A1,2025-8-27,2:26:42,12,34.18,3.27,27.92,0.78,0.66,59.08,2,2025-08-27 02:26:42
A1,2025-8-27,2:26:43,12,34.22,3.54,28.01,0.92,0.58,59.38,2,2025-08-27 02:26:43
A1,2025-8-27,2:26:44,11,34.4,2.93,29.02,0.81,0.63,59.61,2,2025-08-27 02:26:44
A1,2025-8-27,2:26:45,13,34.62,3.59,29.14,0.87,0.63,59.7,2,2025-08-27 02:26:45
A1,2025-8-27,2:26:46,12,34.8,2.92,29.97,0.85,0.58,59.95,2,2025-08-27 02:26:46
A1,2025-8-27,2:26:47,12,34.98,3.38,30.51,0.8,0.67,60.09,2,2025-08-27 02:26:47
A1,2025-8-27,2:26:48,13,35.01,3.34,30.78,0.9,0.57,60.32,2,2025-08-27 02:26:48
A1,2025-8-27,2:26:49,11,35.1,2.97,31.87,0.77,0.64,60.54,2,2025-08-27 02:26:49
A1,2025-8-27,2:26:50,12,35.19,3.59,31.97,0.89,0.61,60.76,2,2025-08-27 02:26:50
A1,2025-8-27,2:26:51,12,35.3,2.88,32.89,0.82,0.57,60.87,2,2025-08-27 02:26:51
A1,2025-8-27,2:26:52,12,35.46,3.41,33.39,0.79,0.66,60.96,2,2025-08-27 02:26:52
A1,2025-8-27,2:26:53,12,35.51,3.32,33.88,0.92,0.56,61.19,2,2025-08-27 02:26:53
A1,2025-8-27,2:26:54,12,35.6,3.11,34.97,0.78,0.65,61.36,2,2025-08-27 02:26:54
A1,2025-8-27,2:26:55,12,35.6,3.6,35.13,0.89,0.6,61.57,2,2025-08-27 02:26:55
A1,2025-8-27,2:26:56,11,35.6,2.86,36.22,0.81,0.6,61.89,2,2025-08-27 02:26:56
A1,2025-8-27,2:26:57,11,35.68,3.62,36.52,0.81,0.65,62.06,2,2025-08-27 02:26:57
A1,2025-8-27,2:26:58,12,35.7,3.16,37.17,0.9,0.56,62.32,2,2025-08-27 02:26:58
A1,2025-8-27,2:26:59,12,35.8,2.8,38.08,0.76,0.56,62.47,2,2025-08-27 02:26:59
A1,2025-8-27,2:27:00,13,35.89,3.27,37.91,0.9,0.56,62.67,2,2025-08-27 02:27:00
A1,2025-8-27,2:27:01,11,36.1,3.01,38.99,0.75,0.65,62.79,2,2025-08-27 02:27:01
A1,2025-8-27,2:27:02,12,36.21,3.63,39.21,0.89,0.62,62.94,2,2025-08-27 02:27:02
A1,2025-8-27,2:27:03,12,36.3,2.96,40.35,0.82,0.58,63.13,2,2025-08-27 02:27:03
A1,2025-8-27,2:27:04,12,36.48,3.55,40.92,0.81,0.66,63.24,2,2025-08-27 02:27:04
A1,2025-8-27,2:27:05,13,36.59,3.27,41.51,0.9,0.56,63.38,2,2025-08-27 02:27:05
A1,2025-8-27,2:27:06,13,36.9,3.13,42.69,0.76,0.65,63.48,2,2025-08-27 02:27:06
A1,2025-8-27,2:27:07,12,36.99,3.52,42.97,0.89,0.58,63.69,2,2025-08-27 02:27:07
A1,2025-8-27,2:27:08,12,37.1,2.97,44.26,0.78,0.59,63.91,2,2025-08-27 02:27:08
A1,2025-8-27,2:27:09,12,37.26,3.67,44.79,0.83,0.63,64.1,2,2025-08-27 02:27:09
A1,2025-8-27,2:27:10,12,37.31,3.08,45.7,0.88,0.55,64.33,2,2025-08-27 02:27:10
A1,2025-8-27,2:27:11,12,37.4,3.22,46.66,0.76,0.65,64.46,2,2025-08-27 02:27:11
A1,2025-8-27,2:27:12,12,37.46,3.37,47.14,0.88,0.55,64.59,2,2025-08-27 02:27:12
A1,2025-8-27,2:27:13,12,37.5,2.91,48.52,0.77,0.61,64.75,2,2025-08-27 02:27:13
A1,2025-8-27,2:27:14,12,37.76,3.71,48.94,0.85,0.61,64.89,2,2025-08-27 02:27:14
A1,2025-8-27,2:27:15,12,37.83,3.0,50.12,0.86,0.57,64.92,2,2025-08-27 02:27:15
A1,2025-8-27,2:27:16,13,38.1,3.42,51.05,0.78,0.65,65.11,2,2025-08-27 02:27:16
A1,2025-8-27,2:27:17,13,38.14,3.41,51.65,0.9,0.56,65.23,2,2025-08-27 02:27:17
A1,2025-8-27,2:27:18,12,38.2,2.92,53.05,0.76,0.6,65.39,2,2025-08-27 02:27:18
A1,2025-8-27,2:27:19,12,38.4,3.73,53.59,0.85,0.6,65.51,2,2025-08-27 02:27:19
A1,2025-8-27,2:27:20,12,38.5,2.96,55.02,0.83,0.58,65.74,2,2025-08-27 02:27:20
A1,2025-8-27,2:27:21,12,38.5,3.5,55.87,0.8,0.64,65.84,2,2025-08-27 02:27:21
A1,2025-8-27,2:27:22,13,38.53,3.22,56.78,0.88,0.54,66.07,2,2025-08-27 02:27:22
A1,2025-8-27,2:27:23,13,38.6,3.14,58.14,0.74,0.62,66.18,2,2025-08-27 02:27:23
A1,2025-8-27,2:27:24,12,38.6,3.64,58.72,0.9,0.58,66.28,2,2025-08-27 02:27:24
A1,2025-8-27,2:27:25,12,38.6,2.89,60.28,0.78,0.6,66.46,2,2025-08-27 02:27:25
A1,2025-8-27,2:27:26,12,38.69,3.59,61.06,0.82,0.61,66.51,2,2025-08-27 02:27:26
A1,2025-8-27,2:27:27,12,38.74,3.04,62.29,0.85,0.54,66.64,2,2025-08-27 02:27:27
A1,2025-8-27,2:27:28,12,39.0,3.24,63.55,0.74,0.63,66.82,2,2025-08-27 02:27:28
A1,2025-8-27,2:27:29,12,39.11,3.54,64.19,0.83,0.56,67.15,2,2025-08-27 02:27:29
A1,2025-8-27,2:27:30,12,39.3,3.6,65.32,0.73,0.63,67.19,2,2025-08-27 02:27:30
A1,2025-8-27,2:27:31,12,39.65,3.72,65.58,0.89,0.58,67.32,2,2025-08-27 02:27:31
A1,2025-8-27,2:27:32,12,39.77,2.94,67.25,0.81,0.56,67.4,2,2025-08-27 02:27:32
A1,2025-8-27,2:27:33,11,40.0,3.56,68.25,0.77,0.61,67.51,2,2025-08-27 02:27:33
A1,2025-8-27,2:27:34,13,40.06,3.14,69.51,0.86,0.53,67.64,2,2025-08-27 02:27:34
A1,2025-8-27,2:27:35,12,40.1,3.24,71.05,0.74,0.62,67.73,2,2025-08-27 02:27:35
A1,2025-8-27,2:27:36,12,40.28,3.54,71.82,0.85,0.56,67.81,2,2025-08-27 02:27:36
A1,2025-8-27,2:27:37,12,40.32,2.91,73.65,0.74,0.57,67.93,2,2025-08-27 02:27:37
A1,2025-8-27,2:27:38,12,40.5,3.62,74.61,0.82,0.59,68.1,2,2025-08-27 02:27:38
A1,2025-8-27,2:27:39,12,40.5,2.96,76.23,0.82,0.53,68.2,2,2025-08-27 02:27:39
A1,2025-8-27,2:27:40,11,40.5,3.32,77.63,0.73,0.62,68.29,2,2025-08-27 02:27:40
A1,2025-8-27,2:27:41,12,40.5,3.39,78.62,0.85,0.53,68.37,2,2025-08-27 02:27:41
A1,2025-8-27,2:27:42,12,40.5,2.97,80.62,0.73,0.59,68.57,2,2025-08-27 02:27:42
A1,2025-8-27,2:27:43,13,40.6,3.63,81.63,0.84,0.56,68.73,2,2025-08-27 02:27:43
